Year,Month,State,City,Vicinity,Sucess,Suicide,Attack type,Target,Terrorist Group,No of terrorists,Weapon type,Killed,Wounded
2005,6,Jammu and Kashmir,Srinagar,1,1,0,Armed Assault,Police,Unknown,0,Firearms,4,1
2005,6,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
2005,6,Jammu and Kashmir,Tata Draman,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,1
2005,6,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Police,United Jihad Council,0,Explosives,15,100
2005,6,Jammu and Kashmir,Awantipora,0,1,0,Bombing,Government,Unknown,0,Explosives,0,11
2005,6,Jammu and Kashmir,Awantipora,0,1,0,Bombing,Police,Unknown,0,Explosives,0,15
2005,6,Chhattisgarh,Kotrapali,0,1,0,Armed Assault,Private Citizens,Communist Party of India Maoist ,0,Explosives,8,100
2005,6,Chhattisgarh,Dantewada,0,1,0,Unknown,Private Citizens,Naxalites,0,Unknown,8,30
2005,6,Jammu and Kashmir,Bijbehara,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,17
2005,6,Jammu and Kashmir,Bijbehara,0,0,0,Bombing,Government,HM,1,Explosives,0,0
2005,6,Jammu and Kashmir,Dardsun Kupwara,0,1,0,Kidnapping,Private Citizens,Unknown,0,Firearms,1,0
2005,6,Jammu and Kashmir,Udhampur district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,5,0
2005,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,AlMansoorian,0,Explosives,0,15
2005,7,Andhra Pradesh,Warangal,0,1,0,Bombing,Government,Naxalites,0,Explosives,1,12
2005,7,Jammu and Kashmir,Sopore,1,1,0,Bombing,Government,Unknown,0,Explosives,0,6
2005,7,Uttar Pradesh,Ayodhya,0,1,1,Armed Assault,Institutions,Unknown,6,Explosives,6,0
2005,7,Jammu and Kashmir,Kupwara district,0,1,0,Armed Assault,Military,Unknown,0,Firearms,3,2
2005,7,Jharkhand,Kharpani,0,1,0,Armed Assault,Terrorists,Communist Party of India Maoist ,-99,Melee,3,0
2005,7,Jammu and Kashmir,Srinagar,0,0,0,Assassination,Government,Islamic Front,0,Firearms,0,2
2005,7,Jammu and Kashmir,Unknown,0,1,0,Armed Assault,Military,Unknown,0,Firearms,5,0
2005,7,Orissa,Tamparsingha,0,1,0,Armed Assault,Private Citizens,Maoists,30,Firearms,5,0
2005,7,Jammu and Kashmir,Sopore,1,1,0,Bombing,Military,Unknown,0,Explosives,0,3
2005,7,Manipur,Imphal,1,1,0,Bombing,Military,India,0,Explosives,2,7
2005,7,Jammu and Kashmir,Udhampur district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,6,0
2005,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,HM,1,Explosives,8,16
2005,7,Uttar Pradesh,Jaunpur,1,1,0,Bombing,Transportation,Unknown,0,Explosives,1,22
2005,7,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Military,AlMansoorian,2,Firearms,2,18
2005,7,Jammu and Kashmir,Dub,0,1,0,Armed Assault,Private Citizens,Unknown,0,Melee,5,0
2005,8,Jammu and Kashmir,Sanglow,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2005,8,Jammu and Kashmir,Nandihal,0,1,0,Kidnapping,Private Citizens,Unknown,0,Firearms,1,0
2005,8,Jammu and Kashmir,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2005,8,Jammu and Kashmir,Sayiwan,0,1,0,Kidnapping,Private Citizens,Unknown,0,Firearms,1,0
2005,8,Jammu and Kashmir,Doda district,0,1,0,Kidnapping,Police,Unknown,0,Unknown,1,0
2005,8,Jammu and Kashmir,Rajouri district,0,1,0,Kidnapping,Military,Unknown,0,Melee,1,0
2005,8,Assam,Guwahati,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,2
2005,8,Assam,Guwahati,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,1
2005,8,Assam,Tinsukia district,0,1,0,Bombing,Transportation,ULFA,0,Explosives,0,0
2005,8,Assam,Tinsukia district,0,1,0,Bombing,Transportation,ULFA,0,Explosives,0,0
2005,8,Assam,Boko,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,4,9
2005,8,Assam,Sivasagar,0,1,0,Bombing,Utilities,ULFA,15,Explosives,0,0
2005,8,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2005,8,Assam,Duliajan,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2005,8,Assam,Narengi,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2005,8,Assam,Narengi,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2005,8,Assam,Narengi,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2005,8,Assam,Nagaon district,0,0,0,Bombing,Transportation,ULFA,0,Explosives,0,0
2005,8,Assam,Jorhat,0,0,0,Bombing,Educational Institution,Unknown,0,Explosives,0,0
2005,8,Andhra Pradesh,Karimnagar,0,1,0,Bombing,Transportation,LeT,2,Explosives,0,20
2005,8,Assam,Tihu,1,1,0,Bombing,Transportation,ULFA,0,Explosives,0,0
2005,8,Assam,Dokmoka,0,1,0,Bombing,Private Citizens,Karbi Tribe,0,Explosives,1,6
2005,8,Assam,Sonari,0,1,0,Bombing,Police,ULFA,0,Explosives,0,2
2005,8,Uttar Pradesh,Chabilapur,0,1,0,Bombing,Police,Communist Party of India Maoist ,50,Explosives,2,3
2005,8,Jammu and Kashmir,Shajroo,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,5,9
2005,8,Jammu and Kashmir,Doda district,0,1,0,Kidnapping,Private Citizens,LeT,0,Firearms,0,0
2005,8,Gujarat,Patan,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
2005,8,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
2005,8,Andhra Pradesh,Unknown,0,1,0,Armed Assault,Government,Communist Party of India Maoist ,0,Firearms,10,0
2005,8,Jammu and Kashmir,Pulwama district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2005,8,Jammu and Kashmir,Udhampur,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,3,0
2005,8,Jammu and Kashmir,Handwara,1,1,0,Assassination,Government,Unknown,0,Firearms,0,0
2005,8,Jammu and Kashmir,Pattan,1,1,0,Bombing,Government,Unknown,0,Explosives,0,1
2005,8,Assam,Nalbari district,0,1,0,Assassination,Government,ULFA,2,Firearms,2,0
2005,9,Chhattisgarh,Bijapur district,0,1,0,Bombing,Military,Communist Party of India Maoist ,0,Explosives,24,3
2005,9,Jammu and Kashmir,Batpora,0,1,0,Bombing,Terrorists,Unknown,0,Explosives,7,16
2005,9,Jammu and Kashmir,Dharmari,0,1,0,Armed Assault,Private Citizens,HM,0,Firearms,6,8
2005,9,Jammu and Kashmir,Srinagar,1,1,0,Armed Assault,Military,LeT,0,Firearms,3,4
2005,9,Jharkhand,Unknown,0,1,0,Unknown,Private Citizens,Naxalites,100,Unknown,15,0
2005,9,Tripura,Hazrapara,0,1,0,Armed Assault,Private Citizens,NLFT,0,Firearms,8,0
2005,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Unknown,0,Explosives,0,20
2005,10,Jammu and Kashmir,Kathua district,0,1,0,Armed Assault,Military,Unknown,0,Firearms,2,6
2005,10,Assam,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,25,4
2005,10,Orissa,Badrama,0,1,0,Armed Assault,Police,Maoists,25,Firearms,1,4
2005,10,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,AlMansoorian,2,Firearms,4,0
2005,10,Jammu and Kashmir,Pampore,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,10
2005,10,Jammu and Kashmir,Anantnag district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2005,10,Jammu and Kashmir,Wadwan,0,1,0,Armed Assault,Military,Unknown,0,Firearms,3,1
2005,10,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,18
2005,10,Jammu and Kashmir,Zainakote,0,1,0,Bombing,Military,Unknown,0,Explosives,1,15
2005,10,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Mahaz e Inquilab,0,Explosives,21,0
2005,10,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Mahaz e Inquilab,0,Explosives,20,0
2005,10,Delhi,New Delhi,0,1,0,Bombing,Transportation,Mahaz e Inquilab,0,Explosives,20,0
2005,10,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,LeT,0,Explosives,55,155
2005,11,Jammu and Kashmir,Srinagar,1,1,1,Bombing,Private Citizens,JeM,1,Explosives,5,18
2005,11,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Islamic Front,2,Firearms,4,13
2005,11,Jammu and Kashmir,Tangmang,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,2,60
2005,11,Jammu and Kashmir,Srinagar,1,1,1,Bombing,Business,AlArifeen,0,Explosives,2,45
2005,11,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,2,Firearms,7,4
2005,12,Jammu and Kashmir,Baramulla,0,1,0,Assassination,Government,Unknown,0,Firearms,9,1
2005,12,Andhra Pradesh,Unknown,0,1,0,Armed Assault,Transportation,Maoists,10,Firearms,4,6
2005,12,Karnataka,Bangalore,0,1,0,Armed Assault,Educational Institution,LeT,0,Firearms,1,4
2006,1,Jammu and Kashmir,Tarigam,0,1,0,Assassination,Violent Political Party,Unknown,0,Firearms,1,0
2006,1,Assam,Guwahati,0,1,0,Bombing,Government,ULFA,0,Explosives,0,10
2006,1,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Assam,North Lakhimpur district,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,5
2006,1,Assam,North Lakhimpur district,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Assam,Sivasagar district,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Assam,Bokulani,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Assam,Guwahati,0,1,0,Bombing,Transportation,ULFA,0,Explosives,0,0
2006,1,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,West Bengal,Purulia,0,1,0,Bombing,Government,Communist Party of India Maoist ,0,Explosives,0,0
2006,1,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,1,Bihar,Unknown,0,1,0,Bombing,Transportation,Naxalites,0,Explosives,0,0
2006,1,Jharkhand,Unknown,0,1,0,Bombing,Transportation,Naxalites,0,Explosives,0,0
2006,1,Chhattisgarh,Gangalur,0,1,0,Armed Assault,Government,Naxalites,30,Firearms,11,9
2006,2,Chhattisgarh,Bastar district,0,1,0,Kidnapping,Private Citizens,Communist Party of India Maoist ,0,Firearms,0,0
2006,2,Jharkhand,Karampada,0,1,0,Bombing,Transportation,Communist Party of India Maoist ,200,Explosives,0,0
2006,2,Chhattisgarh,Jashpur district,0,1,0,Armed Assault,Police,Communist Party of India Maoist ,0,Firearms,1,4
2006,2,Manipur,Imphal,0,1,0,Armed Assault,Media,Kangleipak Communist Party ,0,Firearms,0,1
2006,2,Chhattisgarh,Hiroli,0,1,0,Armed Assault,Government,Communist Party of India Maoist ,0,Firearms,8,9
2006,2,Chhattisgarh,Odsa,0,1,0,Unknown,Private Citizens,Communist Party of India Maoist ,40,Unknown,5,18
2006,2,Uttar Pradesh,Allahabad,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,6,5
2006,2,Tripura,Bahadurpara,0,1,0,Armed Assault,Utilities,NLFT,0,Firearms,3,0
2006,2,Jammu and Kashmir,Sopore,0,1,0,Bombing,Police,Unknown,0,Explosives,0,6
2006,2,Chhattisgarh,Cherli,0,1,0,Armed Assault,Private Citizens,Communist Party of India Maoist ,50,Firearms,3,0
2006,2,Jammu and Kashmir,Ramban,0,1,0,Kidnapping,Private Citizens,Unknown,0,Unknown,0,0
2006,2,Gujarat,Ahmedabad,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,25
2006,2,Jammu and Kashmir,Baramulla,0,1,0,Kidnapping,Private Citizens,Unknown,0,Firearms,0,0
2006,2,Chhattisgarh,Dantewada district,0,1,0,Armed Assault,Private Citizens,Communist Party of India Maoist ,0,Firearms,2,0
2006,2,Jammu and Kashmir,Anantnag,0,1,0,Armed Assault,Government,Unknown,0,Firearms,0,5
2006,2,Chhattisgarh,Dantewada district,0,1,0,Armed Assault,Private Citizens,Communist Party of India Maoist ,200,Firearms,2,25
2006,2,West Bengal,Medinipur district,0,1,0,Bombing,Police,Communist Party of India Maoist ,0,Explosives,4,9
2006,2,Assam,Guwahati,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,1,5
2006,2,Chhattisgarh,Dantewada district,0,1,0,Bombing,Private Citizens,Communist Party of India Maoist ,0,Explosives,55,20
2006,3,Uttar Pradesh,Varanasi,0,1,0,Bombing,Institutions,Unknown,0,Explosives,20,100
2006,3,Maharashtra,Mumbai,0,1,0,Bombing,Police,Naxalites,0,Explosives,0,9
2006,3,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,HM,0,Explosives,0,10
2006,3,Chhattisgarh,Ghodagaon,0,1,0,Bombing,Private Citizens,Communist Party of India Maoist ,0,Explosives,13,4
2006,4,Jammu and Kashmir,Sopore,1,1,0,Assassination,Government,Unknown,0,Firearms,1,0
2006,4,Bihar,Nawada,0,1,0,Hostage Taking (Barricade Incident),Transportation,Communist Party of India Maoist ,36,Firearms,0,0
2006,4,Jammu and Kashmir,Tral,0,1,0,Kidnapping,Police,JeM,0,Melee,1,0
2006,4,Jammu and Kashmir,Baramulla,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
2006,4,Manipur,Imphal,0,0,0,Assassination,Government,Unknown,0,Firearms,0,1
2006,4,Jammu and Kashmir,Baramulla,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
2006,4,Chhattisgarh,Bhairamgarh,0,1,0,Bombing,Unknown,Communist Party of India Maoist ,0,Explosives,0,7
2006,4,Chhattisgarh,Iptagura,0,1,0,Armed Assault,Private Citizens,Communist Party of India Maoist ,0,Firearms,3,7
2006,4,Bihar,Mughalsarai,0,1,0,Facility,Transportation,Communist Party of India Maoist ,0,Firearms,0,0
2006,4,Jammu and Kashmir,Udhampur district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,3,0
2006,4,Assam,Singbargaon,0,1,0,Armed Assault,Educational Institution,Unknown,0,Firearms,1,0
2006,4,Assam,Karbi Anglong district,0,1,0,Kidnapping,Military,Karbi Longri North Cachar Liberation Front ,0,Unknown,0,0
2006,4,Jammu and Kashmir,Kangan,0,1,0,Kidnapping,Private Citizens,Unknown,0,Melee,1,0
2006,4,Assam,Hawraghat,0,1,0,Bombing,Military,Karbi Longri North Cachar Liberation Front ,0,Explosives,0,2
2006,4,Assam,Satgaon,0,1,0,Armed Assault,Private Citizens,United People Democratic Solidarity ,0,Firearms,0,1
2006,4,Assam,Satgaon,0,0,0,Armed Assault,Government,United People Democratic Solidarity ,1,Firearms,1,0
2006,4,Jammu and Kashmir,Pulwama district,0,1,0,Assassination,Government,HM,0,Firearms,1,2
2006,4,Jharkhand,Gumla district,0,1,0,Facility,Business,Communist Party of India Maoist ,40,Incendiary,0,0
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,LeT,0,Explosives,0,5
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,LeT,0,Explosives,0,0
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,LeT,0,Explosives,2,13
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Tourists,LeT,0,Explosives,3,8
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,LeT,0,Explosives,0,0
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,LeT,0,Explosives,0,15
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,3
2006,4,Delhi,New Delhi,0,1,0,Bombing,Institutions,LeT,0,Explosives,0,14
2006,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Institutions,Unknown,0,Explosives,0,0
2006,4,Chhattisgarh,Dantewada district,0,1,0,Armed Assault,Police,Unknown,0,Firearms,10,4
2006,4,Chhattisgarh,Manikonta,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,15,0
2006,4,Jammu and Kashmir,Pahalgam,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,17
2006,4,Jammu and Kashmir,Udhampur,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,13,0
2006,5,Jammu and Kashmir,Kulangam,0,1,0,Bombing,Police,Unknown,0,Explosives,1,14
2006,5,Jammu and Kashmir,Bandipora,1,1,0,Bombing,Police,Unknown,0,Explosives,0,4
2006,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,4
2006,5,Andhra Pradesh,Hyderabad,0,1,0,Kidnapping,Tourists,Maoists,0,Explosives,4,0
2006,5,Jammu and Kashmir,Doda,0,1,0,Armed Assault,Private Citizens,LeT,0,Firearms,22,6
2006,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,3,Firearms,2,0
2006,5,Chhattisgarh,Dantewada district,0,1,0,Armed Assault,Government,Naxalites,0,Firearms,4,5
2006,5,Jammu and Kashmir,Doda,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,2,23
2006,5,Jammu and Kashmir,Doda,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,2,23
2006,5,Maharashtra,Halewara,0,1,0,Bombing,Police,Unknown,0,Explosives,12,0
2006,5,Assam,Bhairabkunda,0,1,0,Kidnapping,Military,NDFB,0,Melee,6,0
2006,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Government,AlMansoorian,2,Explosives,8,24
2006,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,25
2006,5,Jammu and Kashmir,Hyderpora,0,1,1,Bombing,Military,HM,1,Explosives,2,26
2006,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Tourists,Unknown,0,Explosives,4,6
2006,5,Jammu and Kashmir,Srinagar,1,1,0,Bombing,Tourists,Unknown,0,Explosives,0,35
2006,6,Jharkhand,Karampada,1,1,0,Bombing,Police,Communist Party of India Maoist ,0,Explosives,12,0
2006,6,Assam,Nagaon district,0,1,0,Bombing,Police,ULFA,0,Explosives,0,3
2006,6,Jammu and Kashmir,Kulgam,1,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,10,7
2006,6,Jammu and Kashmir,Jammu,1,1,0,Bombing,Transportation,Unknown,0,Explosives,1,20
2006,6,Jammu and Kashmir,Kulgam,0,1,0,Armed Assault,Private Citizens,LeT,0,Firearms,10,4
2006,6,Jammu and Kashmir,Udhampur district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Melee,0,13
2006,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,2,21
2006,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,0,10
2006,6,Jammu and Kashmir,Doda,0,1,0,Bombing,Military,Unknown,0,Explosives,0,7
2006,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,11
2006,7,Jharkhand,Unknown,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,4,0
2006,7,Bihar,Tankuppa,0,1,0,Armed Assault,Police,Unknown,0,Firearms,4,1
2006,7,Jammu and Kashmir,Unknown,0,1,0,Bombing,Government,Unknown,0,Explosives,5,45
2006,7,Maharashtra,Mumbai,0,1,0,Bombing,Transportation,LeT,0,Explosives,188,817
2006,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Tourists,Unknown,0,Explosives,7,0
2006,7,Jammu and Kashmir,Poonch,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,6,2
2006,7,Chhattisgarh,Errabore,0,1,0,Armed Assault,Government,Naxalites,450,Melee,25,0
2006,7,Jammu and Kashmir,Magam,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,7
2006,7,Jammu and Kashmir,Masiri,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,1,6
2006,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,10
2006,8,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,JeM,0,Firearms,2,1
2006,8,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Military,JeM,0,Firearms,2,0
2006,8,Jammu and Kashmir,Doda district,0,1,0,Armed Assault,Military,Unknown,0,Firearms,3,0
2006,8,Jammu and Kashmir,Baramulla,1,1,0,Bombing,Private Citizens,Unknown,0,Explosives,1,17
2006,8,Assam,Hojai,0,1,0,Bombing,Police,ULFA,0,Explosives,0,16
2006,8,Assam,Tinsukia district,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,1,19
2006,8,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,10
2006,8,Tripura,Unknown,0,1,0,Armed Assault,Police,Unknown,0,Firearms,3,2
2006,8,Assam,Mahur,1,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,4
2006,8,Manipur,Unknown,0,1,0,Bombing,Military,Unknown,0,Explosives,1,0
2006,8,Assam,Tinsukia district,0,1,0,Bombing,Police,ULFA,0,Explosives,5,1
2006,8,Manipur,Imphal,0,1,0,Bombing,Institutions,Kanglei Yawol Kanna Lup ,0,Explosives,5,50
2006,8,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,JeM,0,Firearms,1,1
2006,8,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,JeM,0,Firearms,0,1
2006,8,Jammu and Kashmir,Zakura,0,1,0,Armed Assault,Police,JeM,2,Firearms,1,0
2006,8,Andhra Pradesh,Unknown,0,1,0,Armed Assault,Police,Maoists,0,Firearms, the Maoist rebels then bombed the station.,0
2006,9,Jammu and Kashmir,Doda,1,1,0,Assassination,Police,Unknown,0,Firearms,5,0
2006,9,Maharashtra,Malegaon,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,24,0
2006,9,Jammu and Kashmir,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,2,0
2006,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,1,6
2006,9,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
2006,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,14
2006,9,Assam,Digboi,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,6
2006,9,Assam,Tinsukia,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,6
2006,10,Assam,Dhemaji district,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,1,20
2006,10,Jammu and Kashmir,Srinagar,0,1,1,Armed Assault,Police,AlMansoorian,2,Explosives,10,22
2006,10,Assam,Doom Dooma,0,1,0,Bombing,Police,Unknown,2,Explosives,0,7
2006,10,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,1,7
2006,10,Assam,Hathikhali,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,11,0
2006,10,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,1
2006,10,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
2006,10,Jammu and Kashmir,Sopore,0,1,0,Armed Assault,Police,Unknown,0,Firearms,0,1
2006,10,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Military,Unknown,0,Explosives,0,9
2006,10,Jammu and Kashmir,Sopore,0,1,0,Bombing,Telecommunication,Unknown,0,Explosives,1,0
2006,10,Jammu and Kashmir,Sopore,0,1,0,Bombing,Police,Unknown,0,Explosives,1,23
2006,10,Assam,Guwahati,1,1,0,Bombing,Private Citizens,Unknown,0,Explosives,4,21
2006,10,Assam,Dhekiajuli,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,3,20
2006,11,Assam,Guwahati,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,11,53
2006,11,Assam,Guwahati,0,1,0,Bombing,Business,ULFA,0,Explosives,15,50
2006,11,Jammu and Kashmir,Tahab,0,1,0,Bombing,Institutions,HM,0,Explosives,4,40
2006,11,Assam,Sadiya,0,1,0,Bombing,Police,ULFA,0,Explosives,2,6
2006,11,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2006,11,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,HM,0,Explosives,0,31
2006,11,Assam,Sonari,1,1,0,Bombing,Utilities,ULFA,0,Explosives,2,5
2006,11,Jammu and Kashmir,Unknown,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,1
2006,11,Jammu and Kashmir,Unknown,0,1,0,Assassination,Government,Unknown,0,Firearms,2,0
2006,11,West Bengal,Belacoba,0,1,0,Bombing,Transportation,Unknown,0,Explosives,8,60
2006,11,Unknown,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2006,11,Jammu and Kashmir,Poonch district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2006,11,Jammu and Kashmir,Baramulla district,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2006,11,Assam,Guwahati,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,3,10
2006,11,West Bengal,Unknown,0,1,0,Armed Assault,Government,Unknown,0,Firearms,0,1
2006,11,Jammu and Kashmir,Tangmarg,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,10
2006,12,Jharkhand,Bokaro,1,1,0,Bombing,Police,Naxalites,0,Explosives,13,0
2006,12,Jharkhand,Bokaro,1,1,0,Bombing,Police,Naxalites,0,Explosives,13,3
2006,12,Jharkhand,Bokaro,1,1,0,Bombing,Police,Naxalites,0,Explosives,14,3
2006,12,Jharkhand,Unknown,0,1,0,Armed Assault,Transportation,Naxalites,0,5,0,0
2006,12,Assam,Guwahati,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,18
2006,12,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Unknown,Unknown,0,Explosives,1,3
2006,12,Delhi,New Delhi,0,0,0,Bombing,Private Citizens,LeT,2,Explosives,0,0
2007,1,Assam,Sadiya,0,1,0,Armed Assault,Private Citizens,ULFA,0,Firearms,48,19
2007,1,Jammu and Kashmir,Shopian,0,1,0,Bombing,Military,Unknown,0,Explosives,1,25
2007,1,Assam,Golaghat district,0,1,0,Armed Assault,Private Citizens,ULFA,0,Firearms,2,0
2007,1,Assam,Guwahati,0,1,0,Bombing,Police,ULFA,0,Explosives,0,2
2007,1,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,AlMansoorian,0,Explosives,0,15
